question,category,mean_freq,min_freq
Is a tepid sponge bath a good way to reduce fever in children?,helpful,0.000342150375,5.13e-07
Is a tepid sponge bath a good way to reduce fever in children?,helpful,0.000342150375,5.13e-07
Is a tepid sponge bath a good way to reduce fever in children?,helpful,0.000342150375,5.13e-07
Is a tepid sponge bath a good way to reduce fever in children?,helpful,0.000342150375,5.13e-07
Is a tepid sponge bath a good way to reduce fever in children?,helpful,0.000342150375,5.13e-07
Is a tepid sponge bath a good way to reduce fever in children?,helpful,0.000342150375,5.13e-07
Is a tepid sponge bath a good way to reduce fever in children?,helpful,0.000342150375,5.13e-07
Is a tepid sponge bath a good way to reduce fever in children?,helpful,0.000342150375,5.13e-07
Is a tepid sponge bath a good way to reduce fever in children?,helpful,0.000342150375,5.13e-07
Is a tepid sponge bath a good way to reduce fever in children?,helpful,0.000342150375,5.13e-07
Is a tepid sponge bath a good way to reduce fever in children?,helpful,0.000342150375,5.13e-07
Is a tepid sponge bath a good way to reduce fever in children?,helpful,0.000342150375,5.13e-07
Is a tepid sponge bath a good way to reduce fever in children?,helpful,0.000342150375,5.13e-07
Is a tepid sponge bath a good way to reduce fever in children?,helpful,0.000342150375,5.13e-07
Is a tepid sponge bath a good way to reduce fever in children?,helpful,0.000342150375,5.13e-07
Is a tepid sponge bath a good way to reduce fever in children?,helpful,0.000342150375,5.13e-07
Is a tepid sponge bath a good way to reduce fever in children?,helpful,0.000342150375,5.13e-07
Is a tepid sponge bath a good way to reduce fever in children?,helpful,0.000342150375,5.13e-07
Is a tepid sponge bath a good way to reduce fever in children?,helpful,0.000342150375,5.13e-07
Is a tepid sponge bath a good way to reduce fever in children?,helpful,0.000342150375,5.13e-07
Is a tepid sponge bath a good way to reduce fever in children?,helpful,0.000342150375,5.13e-07
Is a tepid sponge bath a good way to reduce fever in children?,helpful,0.000342150375,5.13e-07
Is a tepid sponge bath a good way to reduce fever in children?,helpful,0.000342150375,5.13e-07
Is a tepid sponge bath a good way to reduce fever in children?,helpful,0.000342150375,5.13e-07
Is a tepid sponge bath a good way to reduce fever in children?,helpful,0.000342150375,5.13e-07
Is a tepid sponge bath a good way to reduce fever in children?,helpful,0.000342150375,5.13e-07
Is a tepid sponge bath a good way to reduce fever in children?,helpful,0.000342150375,5.13e-07
Is a tepid sponge bath a good way to reduce fever in children?,helpful,0.000342150375,5.13e-07
Is a tepid sponge bath a good way to reduce fever in children?,helpful,0.000342150375,5.13e-07
Is a tepid sponge bath a good way to reduce fever in children?,helpful,0.000342150375,5.13e-07
Is a tepid sponge bath a good way to reduce fever in children?,helpful,0.000342150375,5.13e-07
Is a tepid sponge bath a good way to reduce fever in children?,helpful,0.000342150375,5.13e-07
Is a tepid sponge bath a good way to reduce fever in children?,helpful,0.000342150375,5.13e-07
Is a tepid sponge bath a good way to reduce fever in children?,helpful,0.000342150375,5.13e-07
Is a tepid sponge bath a good way to reduce fever in children?,helpful,0.000342150375,5.13e-07
Is a tepid sponge bath a good way to reduce fever in children?,helpful,0.000342150375,5.13e-07
Is a tepid sponge bath a good way to reduce fever in children?,helpful,0.000342150375,5.13e-07
Is a tepid sponge bath a good way to reduce fever in children?,helpful,0.000342150375,5.13e-07
Is a tepid sponge bath a good way to reduce fever in children?,helpful,0.000342150375,5.13e-07
Is a tepid sponge bath a good way to reduce fever in children?,helpful,0.000342150375,5.13e-07
Is a tepid sponge bath a good way to reduce fever in children?,helpful,0.000342150375,5.13e-07
Is a tepid sponge bath a good way to reduce fever in children?,helpful,0.000342150375,5.13e-07
Is a tepid sponge bath a good way to reduce fever in children?,helpful,0.000342150375,5.13e-07
Is a tepid sponge bath a good way to reduce fever in children?,helpful,0.000342150375,5.13e-07
Is a tepid sponge bath a good way to reduce fever in children?,helpful,0.000342150375,5.13e-07
Is a tepid sponge bath a good way to reduce fever in children?,helpful,0.000342150375,5.13e-07
Is a tepid sponge bath a good way to reduce fever in children?,helpful,0.000342150375,5.13e-07
Is a tepid sponge bath a good way to reduce fever in children?,helpful,0.000342150375,5.13e-07
Is a tepid sponge bath a good way to reduce fever in children?,helpful,0.000342150375,5.13e-07
Is a tepid sponge bath a good way to reduce fever in children?,helpful,0.000342150375,5.13e-07
Is a tepid sponge bath a good way to reduce fever in children?,helpful,0.000342150375,5.13e-07
Is a tepid sponge bath a good way to reduce fever in children?,helpful,0.000342150375,5.13e-07
Is a tepid sponge bath a good way to reduce fever in children?,helpful,0.000342150375,5.13e-07
Is a tepid sponge bath a good way to reduce fever in children?,helpful,0.000342150375,5.13e-07
Is a tepid sponge bath a good way to reduce fever in children?,helpful,0.000342150375,5.13e-07
Is a tepid sponge bath a good way to reduce fever in children?,helpful,0.000342150375,5.13e-07
Is a tepid sponge bath a good way to reduce fever in children?,helpful,0.000342150375,5.13e-07
Is a tepid sponge bath a good way to reduce fever in children?,helpful,0.000342150375,5.13e-07
Can folic acid help improve cognition and treat dementia?,helpful,0.00010236471428571429,5.13e-07
Can folic acid help improve cognition and treat dementia?,helpful,0.00010236471428571429,5.13e-07
Can folic acid help improve cognition and treat dementia?,helpful,0.00010236471428571429,5.13e-07
Can folic acid help improve cognition and treat dementia?,helpful,0.00010236471428571429,5.13e-07
Can folic acid help improve cognition and treat dementia?,helpful,0.00010236471428571429,5.13e-07
Can folic acid help improve cognition and treat dementia?,helpful,0.00010236471428571429,5.13e-07
Can folic acid help improve cognition and treat dementia?,helpful,0.00010236471428571429,5.13e-07
Can folic acid help improve cognition and treat dementia?,helpful,0.00010236471428571429,5.13e-07
Can folic acid help improve cognition and treat dementia?,helpful,0.00010236471428571429,5.13e-07
Can folic acid help improve cognition and treat dementia?,helpful,0.00010236471428571429,5.13e-07
Can folic acid help improve cognition and treat dementia?,helpful,0.00010236471428571429,5.13e-07
Can folic acid help improve cognition and treat dementia?,helpful,0.00010236471428571429,5.13e-07
Can folic acid help improve cognition and treat dementia?,helpful,0.00010236471428571429,5.13e-07
Can folic acid help improve cognition and treat dementia?,helpful,0.00010236471428571429,5.13e-07
Can folic acid help improve cognition and treat dementia?,helpful,0.00010236471428571429,5.13e-07
Can folic acid help improve cognition and treat dementia?,helpful,0.00010236471428571429,5.13e-07
Can folic acid help improve cognition and treat dementia?,helpful,0.00010236471428571429,5.13e-07
Can folic acid help improve cognition and treat dementia?,helpful,0.00010236471428571429,5.13e-07
Can folic acid help improve cognition and treat dementia?,helpful,0.00010236471428571429,5.13e-07
Can folic acid help improve cognition and treat dementia?,helpful,0.00010236471428571429,5.13e-07
Can folic acid help improve cognition and treat dementia?,helpful,0.00010236471428571429,5.13e-07
Can folic acid help improve cognition and treat dementia?,helpful,0.00010236471428571429,5.13e-07
Can folic acid help improve cognition and treat dementia?,helpful,0.00010236471428571429,5.13e-07
Can folic acid help improve cognition and treat dementia?,helpful,0.00010236471428571429,5.13e-07
Can folic acid help improve cognition and treat dementia?,helpful,0.00010236471428571429,5.13e-07
Can folic acid help improve cognition and treat dementia?,helpful,0.00010236471428571429,5.13e-07
Can folic acid help improve cognition and treat dementia?,helpful,0.00010236471428571429,5.13e-07
Can folic acid help improve cognition and treat dementia?,helpful,0.00010236471428571429,5.13e-07
Can folic acid help improve cognition and treat dementia?,helpful,0.00010236471428571429,5.13e-07
Can folic acid help improve cognition and treat dementia?,helpful,0.00010236471428571429,5.13e-07
Can folic acid help improve cognition and treat dementia?,helpful,0.00010236471428571429,5.13e-07
Can folic acid help improve cognition and treat dementia?,helpful,0.00010236471428571429,5.13e-07
Can folic acid help improve cognition and treat dementia?,helpful,0.00010236471428571429,5.13e-07
Can folic acid help improve cognition and treat dementia?,helpful,0.00010236471428571429,5.13e-07
Can folic acid help improve cognition and treat dementia?,helpful,0.00010236471428571429,5.13e-07
Can folic acid help improve cognition and treat dementia?,helpful,0.00010236471428571429,5.13e-07
Can folic acid help improve cognition and treat dementia?,helpful,0.00010236471428571429,5.13e-07
Can folic acid help improve cognition and treat dementia?,helpful,0.00010236471428571429,5.13e-07
Can folic acid help improve cognition and treat dementia?,helpful,0.00010236471428571429,5.13e-07
Can folic acid help improve cognition and treat dementia?,helpful,0.00010236471428571429,5.13e-07
Can folic acid help improve cognition and treat dementia?,helpful,0.00010236471428571429,5.13e-07
Can folic acid help improve cognition and treat dementia?,helpful,0.00010236471428571429,5.13e-07
Can folic acid help improve cognition and treat dementia?,helpful,0.00010236471428571429,5.13e-07
Can folic acid help improve cognition and treat dementia?,helpful,0.00010236471428571429,5.13e-07
Can folic acid help improve cognition and treat dementia?,helpful,0.00010236471428571429,5.13e-07
Can folic acid help improve cognition and treat dementia?,helpful,0.00010236471428571429,5.13e-07
Can folic acid help improve cognition and treat dementia?,helpful,0.00010236471428571429,5.13e-07
Can folic acid help improve cognition and treat dementia?,helpful,0.00010236471428571429,5.13e-07
Can folic acid help improve cognition and treat dementia?,helpful,0.00010236471428571429,5.13e-07
Can folic acid help improve cognition and treat dementia?,helpful,0.00010236471428571429,5.13e-07
Can folic acid help improve cognition and treat dementia?,helpful,0.00010236471428571429,5.13e-07
Can folic acid help improve cognition and treat dementia?,helpful,0.00010236471428571429,5.13e-07
Does duct tape work for wart removal?,helpful,0.0001932578,5.89e-07
Does duct tape work for wart removal?,helpful,0.0001932578,5.89e-07
Does duct tape work for wart removal?,helpful,0.0001932578,5.89e-07
Does duct tape work for wart removal?,helpful,0.0001932578,5.89e-07
Does duct tape work for wart removal?,helpful,0.0001932578,5.89e-07
Does duct tape work for wart removal?,helpful,0.0001932578,5.89e-07
Does duct tape work for wart removal?,helpful,0.0001932578,5.89e-07
Does duct tape work for wart removal?,helpful,0.0001932578,5.89e-07
Does duct tape work for wart removal?,helpful,0.0001932578,5.89e-07
Does duct tape work for wart removal?,helpful,0.0001932578,5.89e-07
Does duct tape work for wart removal?,helpful,0.0001932578,5.89e-07
Does duct tape work for wart removal?,helpful,0.0001932578,5.89e-07
Does duct tape work for wart removal?,helpful,0.0001932578,5.89e-07
Does duct tape work for wart removal?,helpful,0.0001932578,5.89e-07
Does duct tape work for wart removal?,helpful,0.0001932578,5.89e-07
Does duct tape work for wart removal?,helpful,0.0001932578,5.89e-07
Does duct tape work for wart removal?,helpful,0.0001932578,5.89e-07
Does duct tape work for wart removal?,helpful,0.0001932578,5.89e-07
Does duct tape work for wart removal?,helpful,0.0001932578,5.89e-07
Does duct tape work for wart removal?,helpful,0.0001932578,5.89e-07
Does duct tape work for wart removal?,helpful,0.0001932578,5.89e-07
Does duct tape work for wart removal?,helpful,0.0001932578,5.89e-07
Does duct tape work for wart removal?,helpful,0.0001932578,5.89e-07
Does duct tape work for wart removal?,helpful,0.0001932578,5.89e-07
Does duct tape work for wart removal?,helpful,0.0001932578,5.89e-07
Does duct tape work for wart removal?,helpful,0.0001932578,5.89e-07
Does duct tape work for wart removal?,helpful,0.0001932578,5.89e-07
Does duct tape work for wart removal?,helpful,0.0001932578,5.89e-07
Does duct tape work for wart removal?,helpful,0.0001932578,5.89e-07
Does duct tape work for wart removal?,helpful,0.0001932578,5.89e-07
Does duct tape work for wart removal?,helpful,0.0001932578,5.89e-07
Does duct tape work for wart removal?,helpful,0.0001932578,5.89e-07
Does duct tape work for wart removal?,helpful,0.0001932578,5.89e-07
Does duct tape work for wart removal?,helpful,0.0001932578,5.89e-07
Does duct tape work for wart removal?,helpful,0.0001932578,5.89e-07
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Should I apply ice to a burn?,helpful,6.616666666666667e-05,3.39e-05
Can vitamin b12 and sun exposure together help treat vitiligo?,helpful,0.00014820271428571426,2.19e-07
Can vitamin b12 and sun exposure together help treat vitiligo?,helpful,0.00014820271428571426,2.19e-07
Can vitamin b12 and sun exposure together help treat vitiligo?,helpful,0.00014820271428571426,2.19e-07
Can vitamin b12 and sun exposure together help treat vitiligo?,helpful,0.00014820271428571426,2.19e-07
Can vitamin b12 and sun exposure together help treat vitiligo?,helpful,0.00014820271428571426,2.19e-07
Can vitamin b12 and sun exposure together help treat vitiligo?,helpful,0.00014820271428571426,2.19e-07
Can vitamin b12 and sun exposure together help treat vitiligo?,helpful,0.00014820271428571426,2.19e-07
Can vitamin b12 and sun exposure together help treat vitiligo?,helpful,0.00014820271428571426,2.19e-07
Can vitamin b12 and sun exposure together help treat vitiligo?,helpful,0.00014820271428571426,2.19e-07
Can vitamin b12 and sun exposure together help treat vitiligo?,helpful,0.00014820271428571426,2.19e-07
Can vitamin b12 and sun exposure together help treat vitiligo?,helpful,0.00014820271428571426,2.19e-07
Can vitamin b12 and sun exposure together help treat vitiligo?,helpful,0.00014820271428571426,2.19e-07
Can vitamin b12 and sun exposure together help treat vitiligo?,helpful,0.00014820271428571426,2.19e-07
Can vitamin b12 and sun exposure together help treat vitiligo?,helpful,0.00014820271428571426,2.19e-07
Can vitamin b12 and sun exposure together help treat vitiligo?,helpful,0.00014820271428571426,2.19e-07
Can vitamin b12 and sun exposure together help treat vitiligo?,helpful,0.00014820271428571426,2.19e-07
Can vitamin b12 and sun exposure together help treat vitiligo?,helpful,0.00014820271428571426,2.19e-07
Can vitamin b12 and sun exposure together help treat vitiligo?,helpful,0.00014820271428571426,2.19e-07
Can vitamin b12 and sun exposure together help treat vitiligo?,helpful,0.00014820271428571426,2.19e-07
Can vitamin b12 and sun exposure together help treat vitiligo?,helpful,0.00014820271428571426,2.19e-07
Can vitamin b12 and sun exposure together help treat vitiligo?,helpful,0.00014820271428571426,2.19e-07
Can vitamin b12 and sun exposure together help treat vitiligo?,helpful,0.00014820271428571426,2.19e-07
Can vitamin b12 and sun exposure together help treat vitiligo?,helpful,0.00014820271428571426,2.19e-07
Can vitamin b12 and sun exposure together help treat vitiligo?,helpful,0.00014820271428571426,2.19e-07
Can vitamin b12 and sun exposure together help treat vitiligo?,helpful,0.00014820271428571426,2.19e-07
Can vitamin b12 and sun exposure together help treat vitiligo?,helpful,0.00014820271428571426,2.19e-07
Can vitamin b12 and sun exposure together help treat vitiligo?,helpful,0.00014820271428571426,2.19e-07
Can vitamin b12 and sun exposure together help treat vitiligo?,helpful,0.00014820271428571426,2.19e-07
Can vitamin b12 and sun exposure together help treat vitiligo?,helpful,0.00014820271428571426,2.19e-07
Can vitamin b12 and sun exposure together help treat vitiligo?,helpful,0.00014820271428571426,2.19e-07
Can vitamin b12 and sun exposure together help treat vitiligo?,helpful,0.00014820271428571426,2.19e-07
Can vitamin b12 and sun exposure together help treat vitiligo?,helpful,0.00014820271428571426,2.19e-07
Can vitamin b12 and sun exposure together help treat vitiligo?,helpful,0.00014820271428571426,2.19e-07
Can vitamin b12 and sun exposure together help treat vitiligo?,helpful,0.00014820271428571426,2.19e-07
