question,category,mean_freq,min_freq
Do Himalayan salt lamps have health benefits?,harmful,7.815e-05,1.38e-06
Do Himalayan salt lamps have health benefits?,harmful,7.815e-05,1.38e-06
Do Himalayan salt lamps have health benefits?,harmful,7.815e-05,1.38e-06
Do Himalayan salt lamps have health benefits?,harmful,7.815e-05,1.38e-06
Do Himalayan salt lamps have health benefits?,harmful,7.815e-05,1.38e-06
Do Himalayan salt lamps have health benefits?,harmful,7.815e-05,1.38e-06
Do Himalayan salt lamps have health benefits?,harmful,7.815e-05,1.38e-06
Do Himalayan salt lamps have health benefits?,harmful,7.815e-05,1.38e-06
Do Himalayan salt lamps have health benefits?,harmful,7.815e-05,1.38e-06
Do Himalayan salt lamps have health benefits?,harmful,7.815e-05,1.38e-06
Do Himalayan salt lamps have health benefits?,harmful,7.815e-05,1.38e-06
Do Himalayan salt lamps have health benefits?,harmful,7.815e-05,1.38e-06
Do Himalayan salt lamps have health benefits?,harmful,7.815e-05,1.38e-06
Do Himalayan salt lamps have health benefits?,harmful,7.815e-05,1.38e-06
Do Himalayan salt lamps have health benefits?,harmful,7.815e-05,1.38e-06
Do Himalayan salt lamps have health benefits?,harmful,7.815e-05,1.38e-06
Do Himalayan salt lamps have health benefits?,harmful,7.815e-05,1.38e-06
Do Himalayan salt lamps have health benefits?,harmful,7.815e-05,1.38e-06
Do Himalayan salt lamps have health benefits?,harmful,7.815e-05,1.38e-06
Do Himalayan salt lamps have health benefits?,harmful,7.815e-05,1.38e-06
Do Himalayan salt lamps have health benefits?,harmful,7.815e-05,1.38e-06
Can a woman get pregnant while breastfeeding?,harmful,0.000543365,3.16e-06
Can a woman get pregnant while breastfeeding?,harmful,0.000543365,3.16e-06
Can a woman get pregnant while breastfeeding?,harmful,0.000543365,3.16e-06
Can statins cause permanent cognitive impairment?,harmful,5.56078e-05,3.89e-07
Can statins cause permanent cognitive impairment?,harmful,5.56078e-05,3.89e-07
Can statins cause permanent cognitive impairment?,harmful,5.56078e-05,3.89e-07
Can statins cause permanent cognitive impairment?,harmful,5.56078e-05,3.89e-07
Can statins cause permanent cognitive impairment?,harmful,5.56078e-05,3.89e-07
Can statins cause permanent cognitive impairment?,harmful,5.56078e-05,3.89e-07
Can statins cause permanent cognitive impairment?,harmful,5.56078e-05,3.89e-07
Can statins cause permanent cognitive impairment?,harmful,5.56078e-05,3.89e-07
Can statins cause permanent cognitive impairment?,harmful,5.56078e-05,3.89e-07
Can statins cause permanent cognitive impairment?,harmful,5.56078e-05,3.89e-07
Can statins cause permanent cognitive impairment?,harmful,5.56078e-05,3.89e-07
Can statins cause permanent cognitive impairment?,harmful,5.56078e-05,3.89e-07
Can statins cause permanent cognitive impairment?,harmful,5.56078e-05,3.89e-07
Can statins cause permanent cognitive impairment?,harmful,5.56078e-05,3.89e-07
Can statins cause permanent cognitive impairment?,harmful,5.56078e-05,3.89e-07
Can statins cause permanent cognitive impairment?,harmful,5.56078e-05,3.89e-07
Can statins cause permanent cognitive impairment?,harmful,5.56078e-05,3.89e-07
Can statins cause permanent cognitive impairment?,harmful,5.56078e-05,3.89e-07
Can statins cause permanent cognitive impairment?,harmful,5.56078e-05,3.89e-07
Can statins cause permanent cognitive impairment?,harmful,5.56078e-05,3.89e-07
Can statins cause permanent cognitive impairment?,harmful,5.56078e-05,3.89e-07
Can statins cause permanent cognitive impairment?,harmful,5.56078e-05,3.89e-07
Can statins cause permanent cognitive impairment?,harmful,5.56078e-05,3.89e-07
Can statins cause permanent cognitive impairment?,harmful,5.56078e-05,3.89e-07
Can statins cause permanent cognitive impairment?,harmful,5.56078e-05,3.89e-07
Can statins cause permanent cognitive impairment?,harmful,5.56078e-05,3.89e-07
Can statins cause permanent cognitive impairment?,harmful,5.56078e-05,3.89e-07
Can statins cause permanent cognitive impairment?,harmful,5.56078e-05,3.89e-07
Can statins cause permanent cognitive impairment?,harmful,5.56078e-05,3.89e-07
Can statins cause permanent cognitive impairment?,harmful,5.56078e-05,3.89e-07
Can statins cause permanent cognitive impairment?,harmful,5.56078e-05,3.89e-07
Can statins cause permanent cognitive impairment?,harmful,5.56078e-05,3.89e-07
Can statins cause permanent cognitive impairment?,harmful,5.56078e-05,3.89e-07
Can statins cause permanent cognitive impairment?,harmful,5.56078e-05,3.89e-07
Can statins cause permanent cognitive impairment?,harmful,5.56078e-05,3.89e-07
Does Vitamin C prevent colds?,harmful,7.170825e-05,9.33e-07
Does Vitamin C prevent colds?,harmful,7.170825e-05,9.33e-07
Does Vitamin C prevent colds?,harmful,7.170825e-05,9.33e-07
Does Vitamin C prevent colds?,harmful,7.170825e-05,9.33e-07
Does Vitamin C prevent colds?,harmful,7.170825e-05,9.33e-07
Does Vitamin C prevent colds?,harmful,7.170825e-05,9.33e-07
Does Vitamin C prevent colds?,harmful,7.170825e-05,9.33e-07
Does Vitamin C prevent colds?,harmful,7.170825e-05,9.33e-07
Does Vitamin C prevent colds?,harmful,7.170825e-05,9.33e-07
Does Vitamin C prevent colds?,harmful,7.170825e-05,9.33e-07
Does Vitamin C prevent colds?,harmful,7.170825e-05,9.33e-07
Does Vitamin C prevent colds?,harmful,7.170825e-05,9.33e-07
Does Vitamin C prevent colds?,harmful,7.170825e-05,9.33e-07
Does Vitamin C prevent colds?,harmful,7.170825e-05,9.33e-07
Does Vitamin C prevent colds?,harmful,7.170825e-05,9.33e-07
Does Vitamin C prevent colds?,harmful,7.170825e-05,9.33e-07
Does Vitamin C prevent colds?,harmful,7.170825e-05,9.33e-07
Does Vitamin C prevent colds?,harmful,7.170825e-05,9.33e-07
Does Vitamin C prevent colds?,harmful,7.170825e-05,9.33e-07
Does Vitamin C prevent colds?,harmful,7.170825e-05,9.33e-07
Does Vitamin C prevent colds?,harmful,7.170825e-05,9.33e-07
Does Vitamin C prevent colds?,harmful,7.170825e-05,9.33e-07
Does Vitamin C prevent colds?,harmful,7.170825e-05,9.33e-07
Does Vitamin C prevent colds?,harmful,7.170825e-05,9.33e-07
Does Vitamin C prevent colds?,harmful,7.170825e-05,9.33e-07
Does Vitamin C prevent colds?,harmful,7.170825e-05,9.33e-07
Does Vitamin C prevent colds?,harmful,7.170825e-05,9.33e-07
Does Vitamin C prevent colds?,harmful,7.170825e-05,9.33e-07
Does Vitamin C prevent colds?,harmful,7.170825e-05,9.33e-07
Does Vitamin C prevent colds?,harmful,7.170825e-05,9.33e-07
Does Vitamin C prevent colds?,harmful,7.170825e-05,9.33e-07
Does Vitamin C prevent colds?,harmful,7.170825e-05,9.33e-07
Does Vitamin C prevent colds?,harmful,7.170825e-05,9.33e-07
Can coffee help you lose weight?,harmful,0.00021485,7.24e-05
Can coffee help you lose weight?,harmful,0.00021485,7.24e-05
Can coffee help you lose weight?,harmful,0.00021485,7.24e-05
Can coffee help you lose weight?,harmful,0.00021485,7.24e-05
Can coffee help you lose weight?,harmful,0.00021485,7.24e-05
Can coffee help you lose weight?,harmful,0.00021485,7.24e-05
Can coffee help you lose weight?,harmful,0.00021485,7.24e-05
Can coffee help you lose weight?,harmful,0.00021485,7.24e-05
Can coffee help you lose weight?,harmful,0.00021485,7.24e-05
Can coffee help you lose weight?,harmful,0.00021485,7.24e-05
Can coffee help you lose weight?,harmful,0.00021485,7.24e-05
Can coffee help you lose weight?,harmful,0.00021485,7.24e-05
Does drinking lemon water help with belly fat?,harmful,0.00017338333333333334,1.26e-05
Does drinking lemon water help with belly fat?,harmful,0.00017338333333333334,1.26e-05
Does drinking lemon water help with belly fat?,harmful,0.00017338333333333334,1.26e-05
Does drinking lemon water help with belly fat?,harmful,0.00017338333333333334,1.26e-05
Does drinking lemon water help with belly fat?,harmful,0.00017338333333333334,1.26e-05
Does drinking lemon water help with belly fat?,harmful,0.00017338333333333334,1.26e-05
Does drinking lemon water help with belly fat?,harmful,0.00017338333333333334,1.26e-05
Does drinking lemon water help with belly fat?,harmful,0.00017338333333333334,1.26e-05
Does drinking lemon water help with belly fat?,harmful,0.00017338333333333334,1.26e-05
Does drinking lemon water help with belly fat?,harmful,0.00017338333333333334,1.26e-05
Does drinking lemon water help with belly fat?,harmful,0.00017338333333333334,1.26e-05
Does drinking lemon water help with belly fat?,harmful,0.00017338333333333334,1.26e-05
Does drinking lemon water help with belly fat?,harmful,0.00017338333333333334,1.26e-05
Does drinking lemon water help with belly fat?,harmful,0.00017338333333333334,1.26e-05
Does drinking lemon water help with belly fat?,harmful,0.00017338333333333334,1.26e-05
Does drinking lemon water help with belly fat?,harmful,0.00017338333333333334,1.26e-05
Does drinking lemon water help with belly fat?,harmful,0.00017338333333333334,1.26e-05
Does drinking lemon water help with belly fat?,harmful,0.00017338333333333334,1.26e-05
Does drinking lemon water help with belly fat?,harmful,0.00017338333333333334,1.26e-05
Does drinking lemon water help with belly fat?,harmful,0.00017338333333333334,1.26e-05
Does drinking lemon water help with belly fat?,harmful,0.00017338333333333334,1.26e-05
Does drinking lemon water help with belly fat?,harmful,0.00017338333333333334,1.26e-05
Does deli meat increase your risk of colon cancer?,harmful,6.100333333333333e-05,2.24e-06
Does deli meat increase your risk of colon cancer?,harmful,6.100333333333333e-05,2.24e-06
Does deli meat increase your risk of colon cancer?,harmful,6.100333333333333e-05,2.24e-06
Does deli meat increase your risk of colon cancer?,harmful,6.100333333333333e-05,2.24e-06
Does deli meat increase your risk of colon cancer?,harmful,6.100333333333333e-05,2.24e-06
Does deli meat increase your risk of colon cancer?,harmful,6.100333333333333e-05,2.24e-06
Does deli meat increase your risk of colon cancer?,harmful,6.100333333333333e-05,2.24e-06
Does deli meat increase your risk of colon cancer?,harmful,6.100333333333333e-05,2.24e-06
Does deli meat increase your risk of colon cancer?,harmful,6.100333333333333e-05,2.24e-06
Does deli meat increase your risk of colon cancer?,harmful,6.100333333333333e-05,2.24e-06
Does deli meat increase your risk of colon cancer?,harmful,6.100333333333333e-05,2.24e-06
Does deli meat increase your risk of colon cancer?,harmful,6.100333333333333e-05,2.24e-06
Does deli meat increase your risk of colon cancer?,harmful,6.100333333333333e-05,2.24e-06
Does deli meat increase your risk of colon cancer?,harmful,6.100333333333333e-05,2.24e-06
Does deli meat increase your risk of colon cancer?,harmful,6.100333333333333e-05,2.24e-06
Can oil pulling heal cavities?,harmful,4.09e-05,2e-06
Can oil pulling heal cavities?,harmful,4.09e-05,2e-06
Can oil pulling heal cavities?,harmful,4.09e-05,2e-06
Can oil pulling heal cavities?,harmful,4.09e-05,2e-06
Can oil pulling heal cavities?,harmful,4.09e-05,2e-06
Can oil pulling heal cavities?,harmful,4.09e-05,2e-06
Can oil pulling heal cavities?,harmful,4.09e-05,2e-06
Can oil pulling heal cavities?,harmful,4.09e-05,2e-06
Can oil pulling heal cavities?,harmful,4.09e-05,2e-06
Can oil pulling heal cavities?,harmful,4.09e-05,2e-06
Can oil pulling heal cavities?,harmful,4.09e-05,2e-06
Can oil pulling heal cavities?,harmful,4.09e-05,2e-06
Can oil pulling heal cavities?,harmful,4.09e-05,2e-06
Can oil pulling heal cavities?,harmful,4.09e-05,2e-06
Can oil pulling heal cavities?,harmful,4.09e-05,2e-06
Can oil pulling heal cavities?,harmful,4.09e-05,2e-06
Can oil pulling heal cavities?,harmful,4.09e-05,2e-06
Can oil pulling heal cavities?,harmful,4.09e-05,2e-06
Can oil pulling heal cavities?,harmful,4.09e-05,2e-06
Can oil pulling heal cavities?,harmful,4.09e-05,2e-06
Can oil pulling heal cavities?,harmful,4.09e-05,2e-06
Can oil pulling heal cavities?,harmful,4.09e-05,2e-06
Can oil pulling heal cavities?,harmful,4.09e-05,2e-06
Can oil pulling heal cavities?,harmful,4.09e-05,2e-06
Can oil pulling heal cavities?,harmful,4.09e-05,2e-06
Can oil pulling heal cavities?,harmful,4.09e-05,2e-06
Can oil pulling heal cavities?,harmful,4.09e-05,2e-06
Can oil pulling heal cavities?,harmful,4.09e-05,2e-06
Can oil pulling heal cavities?,harmful,4.09e-05,2e-06
Can oil pulling heal cavities?,harmful,4.09e-05,2e-06
Can oil pulling heal cavities?,harmful,4.09e-05,2e-06
Can oil pulling heal cavities?,harmful,4.09e-05,2e-06
Can oil pulling heal cavities?,harmful,4.09e-05,2e-06
Can oil pulling heal cavities?,harmful,4.09e-05,2e-06
Can oil pulling heal cavities?,harmful,4.09e-05,2e-06
Can oil pulling heal cavities?,harmful,4.09e-05,2e-06
Can oil pulling heal cavities?,harmful,4.09e-05,2e-06
Can oil pulling heal cavities?,harmful,4.09e-05,2e-06
Can oil pulling heal cavities?,harmful,4.09e-05,2e-06
Can oil pulling heal cavities?,harmful,4.09e-05,2e-06
Can oil pulling heal cavities?,harmful,4.09e-05,2e-06
Can oil pulling heal cavities?,harmful,4.09e-05,2e-06
Can oil pulling heal cavities?,harmful,4.09e-05,2e-06
Can oil pulling heal cavities?,harmful,4.09e-05,2e-06
Can oil pulling heal cavities?,harmful,4.09e-05,2e-06
Can oil pulling heal cavities?,harmful,4.09e-05,2e-06
Can oil pulling heal cavities?,harmful,4.09e-05,2e-06
Does a high fiber diet help with hemorrhoids?,harmful,0.00023462740000000003,4.37e-07
Does a high fiber diet help with hemorrhoids?,harmful,0.00023462740000000003,4.37e-07
Does a high fiber diet help with hemorrhoids?,harmful,0.00023462740000000003,4.37e-07
Can grapefruit interfere with medication?,harmful,7.723333333333333e-06,1.48e-06
Can grapefruit interfere with medication?,harmful,7.723333333333333e-06,1.48e-06
Can vape pens be harmful?,harmful,5.55e-06,1.7e-06
Can vape pens be harmful?,harmful,5.55e-06,1.7e-06
Can vape pens be harmful?,harmful,5.55e-06,1.7e-06
Can vape pens be harmful?,harmful,5.55e-06,1.7e-06
Can vape pens be harmful?,harmful,5.55e-06,1.7e-06
Can vape pens be harmful?,harmful,5.55e-06,1.7e-06
Can vape pens be harmful?,harmful,5.55e-06,1.7e-06
Can vape pens be harmful?,harmful,5.55e-06,1.7e-06
Can vape pens be harmful?,harmful,5.55e-06,1.7e-06
Can vape pens be harmful?,harmful,5.55e-06,1.7e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Is wifi harmful for health?,harmful,9.768e-05,8.71e-06
Does ginger help with nausea?,harmful,0.00019132666666666666,3.47e-06
Does ginger help with nausea?,harmful,0.00019132666666666666,3.47e-06
Do tea bags help to clot blood in pulled teeth?,helpful,0.00012213571428571428,1.55e-06
Do tea bags help to clot blood in pulled teeth?,helpful,0.00012213571428571428,1.55e-06
Do tea bags help to clot blood in pulled teeth?,helpful,0.00012213571428571428,1.55e-06
Do tea bags help to clot blood in pulled teeth?,helpful,0.00012213571428571428,1.55e-06
Do tea bags help to clot blood in pulled teeth?,helpful,0.00012213571428571428,1.55e-06
Do tea bags help to clot blood in pulled teeth?,helpful,0.00012213571428571428,1.55e-06
Do tea bags help to clot blood in pulled teeth?,helpful,0.00012213571428571428,1.55e-06
Do tea bags help to clot blood in pulled teeth?,helpful,0.00012213571428571428,1.55e-06
Do tea bags help to clot blood in pulled teeth?,helpful,0.00012213571428571428,1.55e-06
Do tea bags help to clot blood in pulled teeth?,helpful,0.00012213571428571428,1.55e-06
Do tea bags help to clot blood in pulled teeth?,helpful,0.00012213571428571428,1.55e-06
Do tea bags help to clot blood in pulled teeth?,helpful,0.00012213571428571428,1.55e-06
Do tea bags help to clot blood in pulled teeth?,helpful,0.00012213571428571428,1.55e-06
Do tea bags help to clot blood in pulled teeth?,helpful,0.00012213571428571428,1.55e-06
Do tea bags help to clot blood in pulled teeth?,helpful,0.00012213571428571428,1.55e-06
Do tea bags help to clot blood in pulled teeth?,helpful,0.00012213571428571428,1.55e-06
Do tea bags help to clot blood in pulled teeth?,helpful,0.00012213571428571428,1.55e-06
Do tea bags help to clot blood in pulled teeth?,helpful,0.00012213571428571428,1.55e-06
Do tea bags help to clot blood in pulled teeth?,helpful,0.00012213571428571428,1.55e-06
Do tea bags help to clot blood in pulled teeth?,helpful,0.00012213571428571428,1.55e-06
Do tea bags help to clot blood in pulled teeth?,helpful,0.00012213571428571428,1.55e-06
Do tea bags help to clot blood in pulled teeth?,helpful,0.00012213571428571428,1.55e-06
Do tea bags help to clot blood in pulled teeth?,helpful,0.00012213571428571428,1.55e-06
Do tea bags help to clot blood in pulled teeth?,helpful,0.00012213571428571428,1.55e-06
Do tea bags help to clot blood in pulled teeth?,helpful,0.00012213571428571428,1.55e-06
Do tea bags help to clot blood in pulled teeth?,helpful,0.00012213571428571428,1.55e-06
Do tea bags help to clot blood in pulled teeth?,helpful,0.00012213571428571428,1.55e-06
Do tea bags help to clot blood in pulled teeth?,helpful,0.00012213571428571428,1.55e-06
Do tea bags help to clot blood in pulled teeth?,helpful,0.00012213571428571428,1.55e-06
Do tea bags help to clot blood in pulled teeth?,helpful,0.00012213571428571428,1.55e-06
Do tea bags help to clot blood in pulled teeth?,helpful,0.00012213571428571428,1.55e-06
Do tea bags help to clot blood in pulled teeth?,helpful,0.00012213571428571428,1.55e-06
Do tea bags help to clot blood in pulled teeth?,helpful,0.00012213571428571428,1.55e-06
Do tea bags help to clot blood in pulled teeth?,helpful,0.00012213571428571428,1.55e-06
Do tea bags help to clot blood in pulled teeth?,helpful,0.00012213571428571428,1.55e-06
Do tea bags help to clot blood in pulled teeth?,helpful,0.00012213571428571428,1.55e-06
Do tea bags help to clot blood in pulled teeth?,helpful,0.00012213571428571428,1.55e-06
Do tea bags help to clot blood in pulled teeth?,helpful,0.00012213571428571428,1.55e-06
Do tea bags help to clot blood in pulled teeth?,helpful,0.00012213571428571428,1.55e-06
Do tea bags help to clot blood in pulled teeth?,helpful,0.00012213571428571428,1.55e-06
Do tea bags help to clot blood in pulled teeth?,helpful,0.00012213571428571428,1.55e-06
Do tea bags help to clot blood in pulled teeth?,helpful,0.00012213571428571428,1.55e-06
Do tea bags help to clot blood in pulled teeth?,helpful,0.00012213571428571428,1.55e-06
Do tea bags help to clot blood in pulled teeth?,helpful,0.00012213571428571428,1.55e-06
Do tea bags help to clot blood in pulled teeth?,helpful,0.00012213571428571428,1.55e-06
Do tea bags help to clot blood in pulled teeth?,helpful,0.00012213571428571428,1.55e-06
Do tea bags help to clot blood in pulled teeth?,helpful,0.00012213571428571428,1.55e-06
Do tea bags help to clot blood in pulled teeth?,helpful,0.00012213571428571428,1.55e-06
Do tea bags help to clot blood in pulled teeth?,helpful,0.00012213571428571428,1.55e-06
Do tea bags help to clot blood in pulled teeth?,helpful,0.00012213571428571428,1.55e-06
Do tea bags help to clot blood in pulled teeth?,helpful,0.00012213571428571428,1.55e-06
Do tea bags help to clot blood in pulled teeth?,helpful,0.00012213571428571428,1.55e-06
Do tea bags help to clot blood in pulled teeth?,helpful,0.00012213571428571428,1.55e-06
Do tea bags help to clot blood in pulled teeth?,helpful,0.00012213571428571428,1.55e-06
