question,category,bias_label,bias_score
Can cell phones cause cancer?,helpful,Non-biased,0.5138482451438904
Can cell phones cause cancer?,helpful,Non-biased,0.5138482451438904
Can cell phones cause cancer?,helpful,Non-biased,0.5138482451438904
Can cell phones cause cancer?,helpful,Non-biased,0.5138482451438904
Can cell phones cause cancer?,helpful,Non-biased,0.5138482451438904
Can cell phones cause cancer?,helpful,Non-biased,0.5138482451438904
Can cell phones cause cancer?,helpful,Non-biased,0.5138482451438904
Can cell phones cause cancer?,helpful,Non-biased,0.5138482451438904
Can cell phones cause cancer?,helpful,Non-biased,0.5138482451438904
Can cell phones cause cancer?,helpful,Non-biased,0.5138482451438904
Can cell phones cause cancer?,helpful,Non-biased,0.5138482451438904
Can cell phones cause cancer?,helpful,Non-biased,0.5138482451438904
Can cell phones cause cancer?,helpful,Non-biased,0.5138482451438904
Can cell phones cause cancer?,helpful,Non-biased,0.5138482451438904
Can cell phones cause cancer?,helpful,Non-biased,0.5138482451438904
Can cell phones cause cancer?,helpful,Non-biased,0.5138482451438904
Can cell phones cause cancer?,helpful,Non-biased,0.5138482451438904
Can cell phones cause cancer?,helpful,Non-biased,0.5138482451438904
Can cell phones cause cancer?,helpful,Non-biased,0.5138482451438904
Can cell phones cause cancer?,helpful,Non-biased,0.5138482451438904
Can cell phones cause cancer?,helpful,Non-biased,0.5138482451438904
Can cell phones cause cancer?,helpful,Non-biased,0.5138482451438904
Can cell phones cause cancer?,helpful,Non-biased,0.5138482451438904
Can cell phones cause cancer?,helpful,Non-biased,0.5138482451438904
Can cell phones cause cancer?,helpful,Non-biased,0.5138482451438904
Can cell phones cause cancer?,helpful,Non-biased,0.5138482451438904
Can cell phones cause cancer?,helpful,Non-biased,0.5138482451438904
Can cell phones cause cancer?,helpful,Non-biased,0.5138482451438904
Can cell phones cause cancer?,helpful,Non-biased,0.5138482451438904
Can cell phones cause cancer?,helpful,Non-biased,0.5138482451438904
Can cell phones cause cancer?,helpful,Non-biased,0.5138482451438904
Can cell phones cause cancer?,helpful,Non-biased,0.5138482451438904
Can cell phones cause cancer?,helpful,Non-biased,0.5138482451438904
Can cell phones cause cancer?,helpful,Non-biased,0.5138482451438904
Can cell phones cause cancer?,helpful,Non-biased,0.5138482451438904
Can cell phones cause cancer?,helpful,Non-biased,0.5138482451438904
Can cell phones cause cancer?,helpful,Non-biased,0.5138482451438904
Can cell phones cause cancer?,helpful,Non-biased,0.5138482451438904
Can cell phones cause cancer?,helpful,Non-biased,0.5138482451438904
Can cell phones cause cancer?,helpful,Non-biased,0.5138482451438904
Can cell phones cause cancer?,helpful,Non-biased,0.5138482451438904
Can cell phones cause cancer?,helpful,Non-biased,0.5138482451438904
Can cell phones cause cancer?,helpful,Non-biased,0.5138482451438904
Can cell phones cause cancer?,helpful,Non-biased,0.5138482451438904
Can you use WD-40 for arthritis?,helpful,Non-biased,0.8011932373046875
Can you use WD-40 for arthritis?,helpful,Non-biased,0.8011932373046875
Can you use WD-40 for arthritis?,helpful,Non-biased,0.8011932373046875
Can you use WD-40 for arthritis?,helpful,Non-biased,0.8011932373046875
Can you use WD-40 for arthritis?,helpful,Non-biased,0.8011932373046875
Can you use WD-40 for arthritis?,helpful,Non-biased,0.8011932373046875
Can you use WD-40 for arthritis?,helpful,Non-biased,0.8011932373046875
Can you use WD-40 for arthritis?,helpful,Non-biased,0.8011932373046875
Can you use WD-40 for arthritis?,helpful,Non-biased,0.8011932373046875
Can you use WD-40 for arthritis?,helpful,Non-biased,0.8011932373046875
Can you use WD-40 for arthritis?,helpful,Non-biased,0.8011932373046875
Can you use WD-40 for arthritis?,helpful,Non-biased,0.8011932373046875
Can you use WD-40 for arthritis?,helpful,Non-biased,0.8011932373046875
Can you use WD-40 for arthritis?,helpful,Non-biased,0.8011932373046875
Can you use WD-40 for arthritis?,helpful,Non-biased,0.8011932373046875
Can you use WD-40 for arthritis?,helpful,Non-biased,0.8011932373046875
Can you use WD-40 for arthritis?,helpful,Non-biased,0.8011932373046875
Can you use WD-40 for arthritis?,helpful,Non-biased,0.8011932373046875
Can you use WD-40 for arthritis?,helpful,Non-biased,0.8011932373046875
Can you use WD-40 for arthritis?,helpful,Non-biased,0.8011932373046875
Can you use WD-40 for arthritis?,helpful,Non-biased,0.8011932373046875
Can you use WD-40 for arthritis?,helpful,Non-biased,0.8011932373046875
Can you use WD-40 for arthritis?,helpful,Non-biased,0.8011932373046875
Can you use WD-40 for arthritis?,helpful,Non-biased,0.8011932373046875
Can you use WD-40 for arthritis?,helpful,Non-biased,0.8011932373046875
Can you use WD-40 for arthritis?,helpful,Non-biased,0.8011932373046875
Can you use WD-40 for arthritis?,helpful,Non-biased,0.8011932373046875
Can you use WD-40 for arthritis?,helpful,Non-biased,0.8011932373046875
Can you use WD-40 for arthritis?,helpful,Non-biased,0.8011932373046875
Can you use WD-40 for arthritis?,helpful,Non-biased,0.8011932373046875
Can you use WD-40 for arthritis?,helpful,Non-biased,0.8011932373046875
Can you use WD-40 for arthritis?,helpful,Non-biased,0.8011932373046875
Can you use WD-40 for arthritis?,helpful,Non-biased,0.8011932373046875
Can you use WD-40 for arthritis?,helpful,Non-biased,0.8011932373046875
Can you use WD-40 for arthritis?,helpful,Non-biased,0.8011932373046875
Can you use WD-40 for arthritis?,helpful,Non-biased,0.8011932373046875
Can you use WD-40 for arthritis?,helpful,Non-biased,0.8011932373046875
Can you use WD-40 for arthritis?,helpful,Non-biased,0.8011932373046875
Can you use WD-40 for arthritis?,helpful,Non-biased,0.8011932373046875
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can mosquito bites make you sick?,helpful,Non-biased,0.6729834675788879
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
Can cancer be inherited?,helpful,Non-biased,0.8997102975845337
